Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,IDSInCA
42056030,42,42056,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Coronel Hilario Lagos,Museo Perito Francisco P. Moreno,San Martín n° 77,,L6228AKC,2331,495 049,,,-35.0234990,-63.9107300,Localización precisa,,DNPyM,Privada,,300309
42105020,42,42105,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Dorila,Museo Histórico Dorila,Calle 10 esquina 3,,L6365XAJ,2302,480 101,,,-35.7786590,-63.7168750,Localización precisa,,DNPyM,Mixta,2011,300332
42035020,42,42035,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Eduardo Castex,Museo Histórico Municipal Juan Ricardo Nervi,Rivadavia S/N,,6380,,,,,-35.9189220,-64.2946120,Localización precisa,,DNPyM,Municipal,2002,300333
42133040,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Embajador Martini,Museo Municipal Néstor Tellería,Estación del ferrocarril,,,2335,495 287,,,-35.3874250,-64.2826390,Localización precisa,,DNPyM,Municipal,,300346
42133050,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Falucho,Museo Del Centenario,Acceso Ricardo Lavalle 298,,6215,2331,499 337,,,-35.1914320,-64.1039020,Localización precisa,,DNPyM,Municipal,2008,300359
42105030,42,42105,,Espacios de Exhibición Patrimonial,Museos,La Pampa,General Pico,Museo Regional Maracó,Calle 17 N° 560,,L6360BAL,2302,421 043,,,-35.6637260,-63.7567060,Localización precisa,,DNPyM,Municipal,1971,300388
42077030,42,42077,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Gral. San Martín,Museo Aldo Pato Hernando,Pasteur 17,,L8206BAA,2925,497 244,,,-37.9780200,-63.5992560,Localización precisa,,DNPyM,Privada,,300395
42077030,42,42077,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Gral. San Martín,Museo Villa Alba,Predio del ferrocarril calle Rivadavia,,8206,2925,497 220,,,-37.9808070,-63.6066180,Localización precisa,,DNPyM,Municipal,,300396
42070030,42,42070,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Guatraché,Museo Y Archivo Histórico,Sarmiento S/N,,,2924,492 498,andreaverna@yahoo.com.ar,,-37.6686870,-63.5327560,Localización precisa,,DNPyM,Municipal,,300406
42133060,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Ingeniero Luiggi,Museo Histórico Municipal,9 de Julio S/N - Estación del ferrocarril,,6205,2335,472 155,,,-35.3860970,-64.4685920,Localización precisa,,DNPyM,Municipal,1999,300423
42077050,42,42077,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Jacinto Arauz,Museo Histórico Del Médico Rural Dr. René G. Favaloro,Estación del ferrocarril,,8208,2925,493 224,,,-38.0860330,-63.4322170,Localización precisa,,DNPyM,Municipal,2003,300426
42133030,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Maisonnave,Museo Chacarero La Loma,"Lote dos, fracción A, sección 1. Ruta Nac. 188",,6212,2331,460 182,,,-35.0439110,-64.3847370,Localización precisa,,DNPyM,Privada,,300529
42133030,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Maisonnave,Museo Juan Antonio Cantarella,,,,2331,491 004,mccantarella@hotmail.com,,-35.0414900,-64.3858380,Localización precisa,,DNPyM,Privada,,300530
42119030,42,42119,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Miguel Cané,Museo Colegio Gral. Don Martín Miguel De Güemes,Belgrano S/N,,6331,2333,498 046,,,-36.1572840,-63.5121910,Localización precisa,,DNPyM,Privada,2001,300558
42007030,42,42007,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Miguel Riglos,Museo Casa Vicente,Av. Belgrano 573,,L6301ABF,2953,498 163,,,-36.8537390,-63.6885010,Localización precisa,,DNPyM,Municipal,,300559
42126040,42,42126,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Parera,Museo El Tordillo,Av. San Martín N° 434,,L6213ALJ,2331,497 152,,,-35.1473660,-64.5010070,Localización precisa,,DNPyM,Mixta-Privada/Municipal,2008,300601
42154050,42,42154,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Quehué,Museo Municipal Casa Sarasola,Paseo de la Estación,,,2952,499 010,,,-37.1218950,-64.5153220,Localización precisa,,DNPyM,Municipal,,300642
42126060,42,42126,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Quetrequén,Museo Histórico El Almacén,España y Mohiragi,,L6212XAB,2331,493 018,,,-35.0553940,-64.5210420,Localización precisa,,DNPyM,Municipal,2003,300643
42133080,42,42133,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Realico,Museo Patria Chica De Mohamed Díaz,Gobernador Centeno 1566,,L6200AQP,2331,462 300,,,-35.0375750,-64.2461380,Localización precisa,,DNPyM,Privada,1974,300665
42140005,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Reserva Natural Parque Luro,Museo De Parque Luro El Castillo,"Ruta Nacional 35, km 294",,6330,2954,15 6924 12,,,-36.9040340,-64.2797510,Centroide por proximidad,,DNPyM,Provincial,1980,300669
42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Histórico Legislativo,Corrientes 200,,L6300AWD,2954,428 351 INT. 3742,,,-36.6198660,-64.2787820,Localización precisa,,DNPyM,,,300885
42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Casa  Museo La Malvinas,Parque recreativo Don Tomás,,,2954,436 555,,,-36.6219380,-64.3051100,Localización precisa,,DNPyM,Municipal,,300886
42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Provincial De Historia Natural,Quintana 116,,L6300ARD,2954,422 693,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,-36.6189000,-64.2927000,Localización precisa,,DNPyM,Provincial,1939,300887
42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Provincial De Artes,9 de Julio y Villegas,,L6300AUG,2954,427 332,sc_arteslapampa@cpenet.com.ar,www.lapampa.gov.ar/cultura,-36.6200000,-64.2952000,Localización precisa,,DNPyM,Provincial,1988,300888
42021020,42,42021,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Santa Rosa,Museo Policial Crio General Alberto Dionisio Antonio,Avda. Belgrano Norte 140,,L6300EMO,2954,433 551,,,-36.6182330,-64.2761550,Localización precisa,,DNPyM,Provincial,2000,300889
42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Del Regimiento Nº 12,Av. Perón 8187,,6303,2954,498 253,,,-36.6715510,-64.3618290,Localización precisa,,DNPyM,Nacional,,300931
42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Histórico Teniente General Luis María Campos,Av. Perón 8187,,6303,2954,498 019,,,-36.6715510,-64.3618290,Localización precisa,,DNPyM,Nacional,,300932
42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Museo Cívico-Militar Toay,Av. 9 de julio y Roque S. Peña,,L6303AJE,2954,381 996,,,-36.6733150,-64.3785640,Localización precisa,,DNPyM,Municipal,,300933
42140020,42,42140,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Toay,Casa Museo Olga Orozco,Avda. Reg. 13 de Caballería N° 1102,,L6303ACY,2954,381 998,,,-36.6762680,-64.3736010,Localización precisa,,DNPyM,Mixta Provincial/Municipal,2007,300934
42147030,42,42147,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Trenel,Museo Histórico Casa De La Cultura,Leandro Alem 701,,L6369BCI,2302,499 120,,,-35.6965120,-64.1359280,Localización precisa,,DNPyM,Municipal,2001,300942
42056060,42,42056,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Vertiz,Museo Municipal Del Centenario,"Malvinas Argentinas 418, 2 º",,6365,2302,493 039,,,-35.4285860,-63.9063960,Localización precisa,,DNPyM,Municipal,2007,300971
42119060,42,42119,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Villa Mirasol,Museo Regional Rincón De Vida,Avda. San Martín 871,,6315,2333,493 031,bibmiras@cosypro.com.ar,,-36.0747470,-63.8870300,Localización precisa,,DNPyM,Municipal,2000,301020
42035060,42,42035,,Espacios de Exhibición Patrimonial,Museos,La Pampa,Winifreda,Museo De La Comunidad,Av. Roca y España,,6313,2333,497 103,,,-36.2295980,-64.2349030,Localización precisa,,DNPyM,Municipal,1996,301039
42154020,42,42154,,Espacios de Exhibición Patrimonial,,La Pampa,Chacharramendi,Parador Histórico Pulperia De Chacharramendi,F. Seijo S/N,,,2952,491004,,,-37.3341100,-65.6507780,Localización precisa,,Gobierno de la Provincia de La Pampa,Municipal,,301051
46007010,46,46007,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Aimogasta,Museo Regional,Luis Manzueto de Fuentes y 25 de Mayo,,5310,3827,420 115,,,-28.5714410,-66.8141270,Localización precisa,,DNPyM,Municipal,,300006
46049050,46,46049,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Campanas,Museo Acnin,Barrio La Plaza,,5361,,,,,-28.5585250,-67.6264100,Localización precisa,,DNPyM,,1985,300080
46035010,46,46035,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Chamical,Museo Municipal Prof. Rolando Hugo Reales,"Antigua Estación de Ferrocarril, 25 de Mayo S/N",,5380,,,,,-30.3797610,-66.3240310,Localización precisa,,DNPyM,Municipal,2004,300112
46021040,46,46021,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Chuquis,Museo Histórico Castro Barros,Felipe Pelanda López S/N,,5301,,,,,-28.9004780,-66.9765010,Localización precisa,,DNPyM,Provincial,1974,300123
46049070,46,46049,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Famatina,Museo Municipal De Famatina,Juan Facundo Quiroga S/N,,5365,3825,493 340,,,-28.9315970,-67.5207310,Localización precisa,,DNPyM,Municipal,,300360
46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Ciencias Naturales De La Universidad Nacional De La Rioja,René Favaloro y Carlos Saúl Menem S/N,,5300,3822,457 035,,,-29.4297540,-66.8672880,Localización precisa,,DNPyM,Nacional,,300479
46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Bellas Artes Octavio De La Colina,"Pasaje Diaguita 75, Barrio Centro",,F5300GLA,3822,433 695,,,-29.4119370,-66.8518220,Localización precisa,,DNPyM,Municipal,1965,300480
46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo Folklórico,Pelagio B. Luna 811,,F5300EBQ,3822,428 500,,,-29.4125000,-66.8596000,Localización precisa,,DNPyM,Provincial,1973,300481
46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo Arqueológico Regional Inca Huasi,Juan Bautista Alberdi 650,,F5300EFN,3822,427 310,,,-29.4099000,-66.8577000,Localización precisa,,DNPyM,Privada,1949,300482
46014010,46,46014,,Espacios de Exhibición Patrimonial,Museos,La Rioja,La Rioja,Museo De Arte Sacro,Peladio V. Luna 790,,F5300EBP,3822,453 335,,,-29.4125000,-66.8593000,Localización precisa,,DNPyM,Provincial,1982,300483
46070010,46,46070,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Malanzán,Museo Arqueológico Virgen De Copacabana,Av. De Los Caudillos S/N,,5389,3826,490 450,,,-30.8180000,-66.6194710,Localización precisa,,DNPyM,Privada,,300531
46049090,46,46049,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Pituil,Museo Arqueológico,Calle Santo Domingo S/N,,5361,3825,484 029,,,-28.5840120,-67.4508110,Localización precisa,,DNPyM,Privada,,300610
46112010,46,46112,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Chepes,Museo De Los Caudillos Ángel Nardillo,"9 de Julio, Esquina Sarmiento",,F5471XBI,3821,420 647,,,-31.3411600,-66.5925160,Localización precisa,,DNPyM,Municipal,,300984
46098020,46,46098,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa San José,Museo Profesor Osmán Páez,Carlos Saúl Menem S/N,,F5359XAN,,,,,-28.7822100,-68.2059950,Localización precisa,,DNPyM,Municipal,,301025
46126010,46,46126,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Sanagasta,Museo Río De Piedra,"Ruta Nacional 75, Km 18",,5301,3822,433 410,,,-29.2758420,-67.0379490,Localización precisa,,DNPyM,Privada,,301026
46126010,46,46126,,Espacios de Exhibición Patrimonial,Museos,La Rioja,Villa Sanagasta,Museo Municipal,Carlos Álvarez 348,,5301,3822,492 055,,,-29.2846090,-67.0212260,Localización precisa,,DNPyM,,,301027
46014010,46,46014,,Espacios de Exhibición Patrimonial,,La Rioja,La Rioja,Archivo Histórico Casa De Joaquín Víctor González,Rivadavia 928,,,,,,,-29.4151000,-66.8609000,Localización precisa,,Gobierno de la Provincia de La Rioja,,,301058
50021010,50,50021,,Espacios de Exhibición Patrimonial,,Mendoza,Godoy Cruz,Museo “Alguacil Mayor Capitán Don Gaspar Miguel Ruiz de Rojas”,Lavalle 88,,,261,4225454,,,-32.92593190000000000000,-68.84499900000000000000,Localización precisa,,RCC,s/d,0,301095
50021010,50,50021,,Espacios de Exhibición Patrimonial,,Mendoza,Godoy Cruz,Museo  Ferroviario de Godoy Cruz,Panamericana y Av del Trabajo,,,261,4133127,,,-32.92028500000000000000,-68.84743400000000000000,Localización precisa,,RCC,s/d,0,301096
50056110,50,50056,,Espacios de Exhibición Patrimonial,Museos,Mendoza,al Norte de Ingeniero Gustavo Andre,Museo De Las Lagunas Del Rosario,Pueblo de Asunción (Construcción Anexa a La Capilla Vieja),,5533,,,,,-32.1376630,-68.1802820,Localización centroide de la localidad,,DNPyM,,,300007
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Capital,Museo De Ciencias Naturales José Lorca,Avda. San Francisco de Asís S/N Parque San Martín,,5500,261,428 5889,liceoagricola@hotmail.com,,-32.8974000,-68.8802000,Localización precisa,,DNPyM,Nacional,,300086
50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Carrodilla,Museo Parroquial Iglesia De La Carrodilla,San Martín y Carrodilla,,5505,261,436 1667,,,-33.0043000,-68.8319000,Localización precisa,,DNPyM,Privada,1968,300098
50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chacras de Coria,Colección Entomológica Cátedra De Zoología Agrícola - Uncuyo,Almirante Brown 500,,M5528AHA,261,413 5010 INT. 1203,,,-33.0054000,-68.8772000,Localización precisa,,DNPyM,Nacional,,300109
50091020,50,50091,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chilecito,"Museo De Chilecito, Molino San Francisco",Jamín Ocampo 50,,F5360DOB,,,,,-29.1677290,-67.5033430,Localización precisa,,DNPyM,Privada,1977,300117
50091020,50,50091,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Chilecito,Museo Cable Carril Dr. Santiago Bazán,Estación Ferrocarril,,5360,,,,,-29.1665740,-67.5007790,Localización precisa,,DNPyM,Municipal,1991,300118
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Ciudad,Museo Profesor Lorca,Boulogne Sur Mer 2136,,M5500CAW,261,423 4400,,,-32.8751100,-68.8590590,Localización precisa,,DNPyM,Nacional,2004,300126
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Ciudad,Museo Nacional Del Vino Y La Vendimia,Ozamis 924,,M5515ECT,261,497 7763,,,-32.9744000,-68.7880000,Localización precisa,,DNPyM,Municipal,1994,300127
50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Coquimbito,Museo Del Vino San Felipe,Montecaseros 2625,,5513,261,497 2013,,,-32.9564830,-68.7447950,Localización precisa,,DNPyM,Privada,,300291
50105210,50,50105,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Cuadro Nacional,Museo Histórico Militar San Rafael,Av. Mitre 5500,,5607,2627,442 197,,,-34.6289000,-68.2918000,Localización precisa,,DNPyM,Nacional,2007,300325
50014030,50,50014,,Espacios de Exhibición Patrimonial,Museos,Mendoza,General Alvear,Museo Municipal De Historia Natural Dr. Salvador Calafat,San Rafael 48,,M5620HFB,625,422 100,museoga@yahoo.com.ar,,-34.9837390,-67.6957120,Localización precisa,,DNPyM,Municipal,1962,300384
50035020,50,50035,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Junín,Museo Municipal De Arte Ángel María De Rosa,Roque Sáenz Peña 141,,6000,2362,443 047,cultura@junin.gov.ar,,-34.5906000,-60.9464000,Localización precisa,,DNPyM,Municipal,1948,300428
50035020,50,50035,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Junín,Museo Histórico De Junín,Newbwry y Quintana,,6000,2362,431 387,cultura@junin.gov.ar,,-34.5846000,-60.9475000,Localización precisa,,DNPyM,Municipal,2003,300429
50063070,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Compuertas,Museo Ferroviario Alejandrino Alfonso,Estación Blanco Encalada,,5549,261,490 1006,,,-33.0367980,-68.9757190,Localización precisa,,DNPyM,,2004,300494
50049050,50,50049,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Heras,Museo De La Iv Brigada Aérea Mayor D. Jorge Osvaldo García,IV Brigada Aérea,,5539,261,487 128,,,-32.8397620,-68.8016260,Localización precisa,,DNPyM,Nacional,,300498
50049050,50,50049,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Las Heras,Museo Histórico Las Heras,San Martín y Antiguos Pobladores,,,297,497 6427,,,-46.5408150,-68.9330970,Localización precisa,,DNPyM,,,300499
50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Lujan de Cuyo,Museo Regional Y Americanista,Roque Sáenz Peña 1000,,5507,261,981 518,cultura@lujandecuyo.gov.ar,,-33.0043000,-68.8319000,Localización precisa,,DNPyM,Municipal,1970,300524
50070060,50,50070,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Maipú,Museo Municipal Kakel Huincul,Belgrano 349,,B7160AIG,2268,430 152,culturamaipu@infovia.com.ar,,-36.8634510,-57.8850640,Localización precisa,,DNPyM,Municipal,2005,300527
50070060,50,50070,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Maipú,"Solar Histórico Casa De Ozamis, Museo Histórico Departamental Y Arqueológico Carlos Rusconi",Vergara 88,,M5515FHB,261,497 3713,,,-32.9846000,-68.7920000,Localización precisa,,DNPyM,Municipal,,300528
50077040,50,50077,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Malargüe,Museo Institucional Y De Ciencias Naturales De Valle De Las Leñas,Complejo Valle de Las Leñas,,5613,2627,471 100 INT. 51,,,-35.4793560,-69.5886400,Localización precisa,,DNPyM,Privada,,300532
50077040,50,50077,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Malargüe,Museo Regional De Malargüe,Estancia Cañada Colorada - Ruta Nac. N° 40 (Norte) Km 327,,M5613XDG,2627,470 154,,,-35.4586790,-69.5866280,Localización precisa,,DNPyM,Municipal,1975,300533
50063090,50,50063,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mayor Drummond,Museo Provincial De Bellas Artes Emiliano Guiñazú - Casa De Fader,San Martín 3651,,M5508EVU,261,496 0224,museodebellasartes@mendoza.gov.ar,,-33.0222000,-68.8736000,Localización precisa,,DNPyM,Provincial,1932,300544
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Popular Callejero,Av. Las Heras entre 25 de Mayo y Perú,,M5500GML,,,,,-32.8848000,-68.8465000,Localización precisa,,DNPyM,Municipal,,300545
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo De La Facultad De Filosofía Y Letras Prof. Salvador Canals Frau,"Facultad de Filosofía y Letras, 1° Subsuelo, Centro Universitario, Parque Gral. San Martín Uncuyo",,5500,261,413 5004 INT. 2227,,,-32.8880850,-68.8789430,Localización precisa,,DNPyM,Nacional,,300546
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Histórico General San Martín,Remedios Escalada de San Martín 1843,,M5500ADC,261,425 7947,museohistoricogeneralsanmartin@hotmail.com,,-32.8818000,-68.8370000,Localización precisa,,DNPyM,Privada,,300547
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Municipal De Arte Moderno,"Plaza Independencia, Subsuelo",,5500,261,425 7279,,,-32.8902180,-68.8448380,Localización precisa,,DNPyM,Municipal,1971,300548
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo De Ciencias Naturales Y Antropológicas Juan Cornelio Moyano,"Av. de las Tipas y Prado Español S/N, Parque Gral. San Martín",,5500,261,428 7666,museomoyano@mendoza.gov.ar,,-32.8984000,-68.8647000,Localización precisa,,DNPyM,Provincial,1911,300549
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,"Museo Histórico Policial Alguacil Mayor, Capitán Dn. Gaspar Miguel Ruiz De Rojas",Salta 672,,M5500ASD,261,449 9038,,,-32.8963720,-68.8349060,Localización precisa,,DNPyM,Provincial,1937,300550
50007010,50,50007,,Espacios de Exhibición Patrimonial,Museos,Mendoza,Mendoza,Museo Del Pasado Cuyano Dr. Edmundo Correas,Montevideo 544,,M5500GGL,261,423 6031,juntamendoza@hotmail.com.ar,,-32.8915000,-68.8471000,Localización precisa,,DNPyM,Privada,1967,300551
